koatuu;latitude;longitude
0123555103;45.7027778;33.8838889
0123580100;45.5847200;33.6291700
0123580101;45.5847222;33.6291667
0123580102;45.6538889;33.6558333
0123580200;45.6902800;34.0986100
0123580201;45.6908528;34.0993250
0123580400;45.5111100;33.8750000
0123580401;45.5102778;33.8755556
0123580402;45.4325000;33.8333333
0123580403;45.5127778;33.8397222
0123580800;45.5861111;33.9777778
0123580801;45.5861111;33.9777778
0123580802;45.5850000;33.9272222
0123580803;45.5791667;34.0486111
0123581300;45.6416700;33.8305600
0123581301;45.6419444;33.8305556
0123581302;45.6233333;33.9041667
0123581303;45.6452778;33.8647222
0123581900;45.7430600;33.7750000
0123581901;45.7425000;33.7750000
0123581902;45.7144444;33.8113889
0123582500;45.5013900;33.6111100
0123582501;45.5008333;33.6113889
0123582502;45.4972222;33.5594444
0123582503;45.5138889;33.6288889
0123583600;45.7194400;33.9416700
0123583601;45.7194444;33.9416667
0123583602;45.7677778;33.9208333
0123584700;45.6555600;33.9486100
0123584701;45.6550000;33.9488889
0123584702;45.6661111;33.9780556
0123585200;45.7430600;34.0638900
0123585201;45.7427778;34.0641667
0123585203;45.7680556;34.0300000
0123585204;45.7791667;34.0763889
0123585900;45.7805600;33.8458300
0123585901;45.7805556;33.8463889
0123585902;45.7572222;33.8658333
0123585903;45.7536111;33.8116667
0123586300;45.3694400;33.9527800
0123586301;45.3700000;33.9522222
0123586302;45.4352778;34.0080556
0123586500;45.6513900;33.7750000
0123586501;45.6511111;33.7747222
0123586502;45.7013889;33.6538889
0123586600;45.4958300;33.6986100
0123586601;45.4961111;33.6983333
0123586602;45.4977778;33.7330556
0123586603;45.5002778;33.7991667
0123586900;45.5708300;33.7875000
0123586901;45.5702778;33.7875000
0123587400;45.5097200;33.9333300
0123587401;45.5100000;33.9336111
0123587402;45.4366667;33.8897222
0123587403;45.4761111;33.9338889
0123955100;45.7694400;33.4861100
0123955400;45.4416667;33.5975000
0123955401;45.4613889;33.5719444
0123981100;45.5777800;33.3458300
0123981101;45.5775000;33.3458333
0123981102;45.5777778;33.2661111
0123981104;45.5677778;33.3075000
0123982200;45.7833300;33.5500000
0123982201;45.7763889;33.5238889
0123982202;45.8380556;33.6166667
0123983301;45.5091667;33.5125000
0123983302;45.5850000;33.5333333
0123983303;45.5508333;33.5013889
0123983304;45.5400000;33.5233333
0123985400;45.6902800;33.5277800
0123985401;45.6894444;33.5272222
0123985402;45.6597222;33.5733333
0123985403;45.6919444;33.4711111
0123985404;45.7272222;33.4538889
0123985405;45.7319444;33.5194444
0123985600;45.7194400;33.3902800
0123985601;45.7191667;33.3894444
0123985603;45.7655556;33.3908333
0123985900;45.7847200;33.6611100
0123985901;45.7850000;33.6613889
0123985902;45.7577778;33.7027778
0123985903;45.7941667;33.6727778
0123985904;45.7347222;33.6791667
0123985905;45.7694444;33.6180556
0123985906;45.7738889;33.6833333
0123986400;45.6375000;33.5000000
0123986401;45.6377778;33.4994444
0123986402;45.6111111;33.4194444
0123986403;45.6186111;33.3583333
0123986404;45.6680556;33.3722222
0123986405;45.6466667;33.4380556
0123986406;45.5505556;33.4155556
0123986600;45.7194400;33.2388900
0123986601;45.7197222;33.2391667
0123986602;45.6966667;33.1672222
0123986603;45.6416667;33.2627778
0123986604;45.7502778;33.2338889
0123987400;45.7263900;33.3208300
0123987401;45.7266667;33.3205556
0123987402;45.7515750;33.2663944
0123988000;45.7888900;33.4277800
0123988001;45.7888889;33.4277778
0123988002;45.8058333;33.4786111
0123988003;45.8486111;33.4825000
0124300000;45.1336111;33.5772222
0124355500;45.0930600;33.5680600
0124380400;45.3041700;33.3486100
0124380401;45.3036111;33.4988889
0124380402;45.2844444;33.5316667
0124380600;45.3763900;33.2097200
0124380601;45.3761111;33.2094444
0124380602;45.3944444;33.2588889
0124380604;45.3597222;33.2280556
0124380605;45.4083333;33.2708333
0124380800;45.3916700;33.6458300
0124380801;45.3916667;33.6452778
0124380802;45.3566667;33.6361111
0124381300;45.3305600;33.2486100
0124381301;45.3308333;33.2488889
0124381303;45.3125000;33.2250000
0124381304;45.3619444;33.2627778
0124381305;45.3111111;33.2041667
0124381600;45.1388900;33.7444400
0124381601;45.1388889;33.7438889
0124381602;45.1611111;33.8069444
0124381800;45.3736100;33.3652800
0124381801;45.3738889;33.3647222
0124381803;45.4480556;33.3555556
0124381804;45.3341667;33.3194444
0124381806;45.4875000;33.3986111
0124381807;45.4722222;33.4222222
0124382000;45.2875000;33.8694400
0124382001;45.2872222;33.8700000
0124382003;45.2075000;33.9111111
0124382200;45.0722200;33.6597200
0124382201;45.0722222;33.6597222
0124382202;45.0722222;33.7577778
0124382600;45.3263900;33.4486100
0124382601;45.3263889;33.4486111
0124382602;45.3791667;33.4430556
0124382604;45.3297222;33.4258333
0124383000;45.2277800;33.8333300
0124383001;45.2272222;33.8336111
0124383002;45.2233333;33.7533333
0124383004;45.2355556;33.7591667
0124383400;45.1888900;33.8000000
0124383401;45.1894444;33.7994444
0124383402;45.1369444;33.8388889
0124383404;45.1616667;33.8388889
0124383406;45.1500000;33.8916667
0124383900;45.1527800;33.6138900
0124383901;45.1527778;33.6141667
0124383902;45.1472222;33.5763889
0124383903;45.2155556;33.5905556
0124383904;45.2177778;33.6100000
0124383905;45.1461111;33.5191667
0124384400;45.2361100;33.6972200
0124384401;45.2361111;33.6972222
0124384402;45.2416667;33.6597222
0124384403;45.2522222;33.6405556
0124384404;45.2597222;33.6611111
0124384405;45.1875000;33.6847222
0124384700;45.1986100;33.2222200
0124384701;45.1986111;33.2222222
0124384702;45.2694444;33.1888889
0124384703;45.2077778;33.1530556
0124385200;45.1305600;33.6333300
0124385201;45.1305556;33.6330556
0124385202;45.1125000;33.6138889
0124385204;45.1169444;33.6858333
0124385205;45.1141667;33.6602778
0124385600;45.2388900;33.5930600
0124385601;45.2388889;33.5930556
0124385602;45.2680556;33.5944444
0124385603;45.2908333;33.6066667
0124385604;45.3100000;33.6397222
0124385605;45.2369444;33.5652778
0124385606;45.2911111;33.5755556
0124386000;45.2583300;33.2513900
0124386001;45.2580556;33.2513889
0124386002;45.2713889;33.2969444
0124386500;45.3513900;33.8750000
0124386501;45.3513889;33.8750000
0124386502;45.3161111;33.8097222
0124386505;45.3736111;33.7861111
0124386506;45.3833333;33.7166667
0124386800;45.3638900;33.4958300
0124386801;45.3644444;33.4955556
0124386802;45.4197222;33.5394444
0124387000;45.2513900;33.3694400
0124387001;45.2519444;33.3691667
0124387002;45.2963889;33.3508333
0124387004;45.2733333;33.4530556
0124387005;45.2469444;33.4163889
0124387006;45.2400000;33.3963889
0124387007;45.2877778;33.4325000
0124387008;45.2805556;33.4388889
0124387700;45.1986100;33.3000000
0124387701;45.1986111;33.3000000
0124388000;45.0236100;33.6305600
0124388001;45.0258333;33.6302778
0124388800;45.2666700;33.0861100
0124388801;45.2666667;33.0858333
0124388802;45.3063889;33.0819444
0124388803;45.2975000;33.0375000
0124388804;45.3033333;33.1388889
0124388805;45.2502778;33.1411111
0124700000;44.9519444;34.1022222
0124755300;45.1138889;34.0138889
0124755301;45.1338889;34.0388889
0124755302;45.0777778;34.0105556
0124755303;45.0933333;34.0008333
0124755304;45.1469444;33.9983333
0124755600;45.0041667;34.0541667
0124755601;45.0491667;34.0819444
0124755800;44.9652778;33.6083333
0124755802;44.9822222;33.7361111
0124755803;45.0116667;33.7377778
0124755804;45.0041667;33.7544444
0124755805;45.0163889;33.7819444
0124755806;44.9733333;33.6961111
0124755807;45.0327778;33.6933333
0124781300;44.8680600;34.2416700
0124781301;44.8680556;34.2363889
0124781302;44.8916667;34.1769444
0124781303;44.8555556;34.2652778
0124781304;44.8350000;34.2291667
0124781305;44.9091667;34.1561111
0124781306;44.8222222;34.2600000
0124781307;44.8458333;34.3233333
0124781308;44.9000000;34.1638889
0124781309;44.8916667;34.1919444
0124781310;44.7988889;34.3416667
0124781311;44.9013889;34.1791667
0124781312;44.8402778;34.3469444
0124781900;45.0403056;34.2221944
0124781901;45.0402778;34.2219444
0124781902;45.0930556;34.2430556
0124781903;45.0972222;34.1986111
0124781904;45.0583333;34.2552778
0124781905;45.1283333;34.1936111
0124781906;45.1150000;34.2358333
0124781907;45.0758333;34.2025000
0124782200;45.1763900;33.9972200
0124782201;45.1758333;33.9966667
0124782202;45.1769444;33.9097222
0124782203;45.2027778;33.9683333
0124782900;44.9444444;33.7888889
0124782901;44.9444444;33.7883333
0124782902;44.9044444;33.7800000
0124782903;44.9300000;33.7152778
0124783300;45.0041667;34.2527778
0124783301;45.0044444;34.2530556
0124783302;44.9805556;34.2530556
0124783303;44.9775000;34.2727778
0124783304;44.9519444;34.2880556
0124783305;44.9527778;34.2952778
0124783800;44.9805556;34.0638889
0124783801;44.9811111;34.0647222
0124783802;44.9944444;34.0430556
0124783803;45.0000000;34.0444444
0124784600;45.1986111;34.0972222
0124784601;45.1988889;34.0975000
0124784602;45.1786111;34.0875000
0124784603;45.2075000;34.1500000
0124784800;44.9916667;33.8347222
0124784801;44.9919444;33.8347222
0124785000;45.1138889;34.0638889
0124785001;45.1136111;34.0636111
0124785002;45.1394444;34.0958333
0124785003;45.0833333;34.0861111
0124785400;44.9250000;34.0583333
0124785401;44.9263889;34.0588889
0124785402;45.0083333;33.9625000
0124785403;44.9388889;34.0222222
0124785404;44.8869444;34.1030556
0124785405;44.8288889;34.0616667
0124785407;44.8183333;34.0436111
0124785408;44.8644444;34.1505556
0124785409;44.9569444;33.9597222
0124785411;44.8550000;34.1219444
0124785412;44.9144444;34.0416667
0124785413;44.9033333;34.0972222
0124785414;44.9011111;34.1061111
0124785415;44.8333333;34.0888889
0124785416;44.8850000;34.1680556
0124785417;44.8430556;34.1008333
0124785418;44.8866667;34.1380556
0124785600;44.9347222;33.8716667
0124785601;44.9347222;33.8713889
0124785602;44.9425000;33.8461111
0124785603;44.9227778;33.9008333
0124785604;44.9461111;33.8125000
0124785800;45.0444445;33.9541667
0124785801;45.0455556;33.9544444
0124785802;45.0369444;33.9166667
0124785803;45.0430556;33.9138889
0124785804;45.0688889;33.9402778
0124785805;45.0083333;33.9397222
0124785806;45.1161111;33.9144444
0124786400;45.0750000;33.8208333
0124786401;45.0750000;33.8211111
0124786402;45.0222222;33.8319444
0124786403;45.1000000;33.8569444
0124786404;45.0511111;33.8252778
0124787000;44.9833333;34.2000000
0124787001;44.9916667;34.2011111
0124787002;44.9250000;34.2236111
0124787003;44.8972222;34.2916667
0124787004;44.9375000;34.2547222
0124787006;44.9277778;34.2761111
0124787007;44.9444444;34.1638889
0124787008;45.0030556;34.1458333
0124787009;44.9986111;34.1708333
0124787010;45.0125000;34.1380556
0124787500;45.0486100;34.0013900
0124787501;45.0480556;34.0002778
0124787502;45.0305556;34.0138889
0124788000;45.0472222;34.1236111
0124788001;45.0388889;34.1638889
0124788700;44.8805556;34.0444445
0124788701;44.8808333;34.0452778
0124788702;44.8930556;33.9486111
0124788703;44.8711111;34.0416667
0124788704;44.9197222;33.9744444
0124788705;44.9011111;34.0255556
0124788706;44.8866667;33.9916667
0124788707;44.8972222;34.0666667
0124789000;45.1986111;34.0500000
0124789001;45.1988889;34.0508333
0124789002;45.2030556;34.0202778
0124789003;45.1636111;34.0152778
0124789005;45.1986110;34.0658330
0124789301;45.0591250;33.9062861
0125200000;45.3469000;34.9333000
0125255100;45.3427778;34.9283333
0125280801;45.4847222;35.0597222
0125280802;45.4819444;34.9861111
0125281100;45.3330000;34.8000000
0125281101;45.3277778;34.8083333
0125281103;45.2958333;34.7833333
0125282200;45.2500000;35.0670000
0125282201;45.2444444;35.0680556
0125282202;45.2180556;35.0277778
0125282203;45.2402778;35.0186111
0125282204;45.1805556;35.0527778
0125282205;45.2027778;35.0958333
0125282206;45.1961111;35.0336111
0125282207;45.2527778;35.0263889
0125283301;45.1833333;34.9166667
0125283302;45.2166667;34.8816667
0125283303;45.2083333;34.8291667
0125283900;45.3167000;34.9500000
0125283901;45.3152778;34.9472222
0125283902;45.3227778;34.8947222
0125283903;45.3319444;34.8694444
0125283904;45.2861111;35.0013889
0125285500;45.4330000;34.9830000
0125285501;45.4416667;34.9861111
0125285503;45.4025000;34.9083333
0125286600;45.2330000;34.7167000
0125286601;45.2394444;34.7111111
0125286602;45.2441667;34.7791667
0125286800;45.2000000;34.9670000
0125286801;45.2027778;34.9722222
0125286803;45.2444444;34.9750000
0125287700;45.3330000;35.0670000
0125287701;45.3363889;35.0675000
0125287702;45.3541667;35.0180556
0125288200;45.2830000;34.9000000
0125288201;45.2819444;34.8972222
0125288202;45.3016667;34.9152778
0125288203;45.2683333;34.9333333
0125288204;45.2680556;34.9680556
0125288205;45.2805556;34.8694444
0125288206;45.2680556;34.8722222
0125288600;45.4000000;34.8167000
0125288601;45.4069444;34.8208333
0125288602;45.3808333;34.8308333
0125288603;45.4250000;34.7786111
0125288604;45.3430556;34.8416667
0125288605;45.3613889;34.8541667
0125655100;45.5030556;32.7050000
0125681100;45.6583333;33.0777778
0125681101;45.6591667;33.0794444
0125681102;45.6516667;33.0255556
0125681103;45.6333333;33.0736111
0125681104;45.5938889;33.0672222
0125681105;45.6850000;33.0569444
0125682200;45.5444400;33.0791700
0125682201;45.5441667;33.0791667
0125682202;45.5069444;33.0847222
0125682203;45.5733333;33.1716667
0125682204;45.5602778;33.0452778
0125683300;45.4819400;32.9375000
0125683301;45.4825000;32.9377778
0125683302;45.4761111;32.9788889
0125683303;45.4661111;32.8880556
0125683500;45.5069400;33.2694400
0125683501;45.5063889;33.2691667
0125683503;45.5022222;33.2983333
0125684400;45.3861100;33.0041700
0125684401;45.3855556;33.0038889
0125684402;45.3625000;32.9794444
0125684800;45.5847222;32.8402778
0125684801;45.5841667;32.8444444
0125684802;45.5900000;32.9363889
0125684803;45.5388889;32.8833333
0125684804;45.5772222;32.9433333
0125684805;45.5252778;32.8372222
0125685600;45.4500000;33.0972200
0125685601;45.4500000;33.0975000
0125685604;45.5000000;33.1847222
0125686000;45.4994444;32.7280556
0125686001;45.5013889;32.7277778
0125686002;45.4805556;32.8238889
0125687300;45.3694400;32.7666700
0125687301;45.3694444;32.7666667
0125687302;45.3886111;32.8694444
0125687303;45.3811111;32.8936111
0125687304;45.4133333;32.6797222
0125687305;45.3458333;32.7083333
0125687800;45.3777800;32.5347200
0125687801;45.3833300;32.5333300
0125687802;45.4866667;32.6822222
0125687803;45.3477778;32.4961111
0321085000;50.6766667;29.5561111
0500000000;48.9333333;28.6833333
0510100000;49.2372222;28.4672222
0510300000;49.0425000;28.0991667
0510400000;48.4500000;27.7833333
0510500000;49.7166667;28.8333333
0510541000;49.7477778;28.7866667
0510600000;48.6897222;29.2416667
0510690001;48.6166667;29.2991667
0510690002;48.6502778;29.1994444
0510690003;48.6216667;29.2961111
0510900000;49.5500000;27.9666667
0520200000;49.0666667;27.6833333
0520210100;49.0780556;27.6830556
0520255300;48.8550000;27.8019444
0520255303;48.8841667;27.7552778
0520255306;48.8527778;27.8502778
0520255309;48.8225000;27.8380556
0520255312;48.8767778;27.8321111
0520255315;48.8758333;27.7825000
0520280100;49.0888889;27.7869444
0520280101;49.0888889;27.7869444
0520280102;49.0719444;27.7819444
0520280105;49.0791667;27.7536111
0520280200;49.0600000;27.6788889
0520280201;49.0600000;27.6788889
0520280203;49.0405556;27.6383333
0520280205;49.0338889;27.6616667
0520280207;49.0502778;27.6463889
0520280209;49.0666667;27.6594444
0520280400;48.9005556;27.6491667
0520280401;48.9005556;27.6491667
0520280403;48.9044444;27.6633333
0520280600;49.0497222;27.7211111
0520280601;49.0497222;27.7211111
0520280603;49.0388889;27.7141667
0520280605;49.0261111;27.7272222
0520280607;49.0211111;27.7008333
0520280609;49.0086111;27.7327778
0520280611;49.0322222;27.6916667
0520280613;49.0455556;27.7455556
0520280615;49.0483333;27.6972222
0520280800;48.8600000;27.7377778
0520280801;48.8600000;27.7377778
0520280803;48.8894444;27.7402778
0520280805;48.8758333;27.6858333
0520281000;49.1072222;27.6322222
0520281001;49.1072222;27.6322222
0520281003;49.0972222;27.6888889
0520281005;49.1186111;27.6000000
0520281007;49.0861111;27.7044444
0520281009;49.1091667;27.6725000
0520281200;49.1038889;27.5463889
0520281201;49.1038889;27.5463889
0520281203;49.0700000;27.5330556
0520281400;48.9205556;27.4280556
0520281401;48.9205556;27.4280556
0520281403;48.9405556;27.4386111
0520281600;49.0147222;27.5816667
0520281603;49.0147222;27.5816667
0520281606;48.9632500;27.6255000
0520281609;48.9488889;27.5716667
0520281612;48.9705556;27.5744444
0520281615;48.9816667;27.6136111
0520281800;49.1038889;27.7172222
0520281801;49.1038889;27.7172222
0520281812;49.1400000;27.7300000
0520282000;48.8202778;27.8972222
0520282003;48.8202778;27.8972222
0520282006;48.8611111;27.8891667
0520282200;49.1369444;27.6344444
0520282203;49.1369444;27.6344444
0520282400;48.9625000;27.6808333
0520282403;48.9625000;27.6808333
0520282406;48.9852778;27.6666667
0520282409;48.9477778;27.7219444
0520282600;48.8280556;27.7425000
0520282603;48.8281000;27.7425000
0520282606;48.8280556;27.7002778
0520282800;49.1525000;27.7983333
0520282803;49.1525000;27.7983333
0520282806;49.1415278;27.7782222
0520282809;49.1627778;27.8138889
0520282812;49.1830556;27.7819444
0520282815;49.1736111;27.7972222
0520283000;48.9972222;27.7736111
